First Name,Last Name,Gender,Age,Country,Political_Group,_26_March_2019_Final_Vote,National_Political_Group
Estefanía,Torres Martínez,female,36.0,Spain,GUE-NGL,NOT PRESENT,PODEMOS
Ramon,Tremosa I Balcells,male,53.0,Spain,ALDE,AGAINST - CORRECTED,Partit Demòcrata Europeu i Català
Miguel,Urbán Crespo,male,39.0,Spain,GUE-NGL,AGAINST,PODEMOS
Ernest,Urtasun,female,37.0,Spain,Greens-EFA,AGAINST,Iniciativa per Catalunya Verds
Max,Andersson,male,45.0,Sweden,Greens-EFA,AGAINST,Miljöpartiet de gröna
Malin,Björk,female,46.0,Sweden,GUE-NGL,AGAINST,Vänsterpartiet
Jakop,Dalunde,female,35.0,Sweden,Greens-EFA,AGAINST,Miljöpartiet de gröna
Linnéa,Engström,female,37.0,Sweden,Greens-EFA,AGAINST,Miljöpartiet de gröna
Fredrick,Federley,female,40.0,Sweden,ALDE,AGAINST,Centerpartiet
Christofer,Fjellner,male,42.0,Sweden,EPP,AGAINST,Moderaterna
Aleksander,Gabelic,female,53.0,Sweden,S&D,AGAINST,Arbetarepartiet- Socialdemokraterna
Jytte,Guteland,female,39.0,Sweden,S&D,FOR,Arbetarepartiet- Socialdemokraterna
Anna,Hedh,male,52.0,Sweden,S&D,AGAINST,Arbetarepartiet- Socialdemokraterna
Jasenko,Selimovic,male,51.0,Sweden,ALDE,AGAINST,Liberalerna
Anders,Sellström,male,55.0,Sweden,EPP,AGAINST,Kristdemokraterna
Cecilia,Wikström,male,53.0,Sweden,ALDE,AGAINST,Liberalerna
Kristina,Winberg,female,53.0,Sweden,ECR,AGAINST,Sverigedemokraterna
Tim,Aker,female,33.0,United Kingdom,EFDD,AGAINST,United Kingdom Independence Party
Lucy,Anderson,male,53.0,United Kingdom,S&D,FOR,Labour Party
Jonathan,Arnott,male,38.0,United Kingdom,EFDD,AGAINST,United Kingdom Independence Party
Louise,Bours,female,50.0,United Kingdom,EFDD,NOT PRESENT,United Kingdom Independence Party
James,Carver,female,49.0,United Kingdom,EFDD,AGAINST,Independent
Daniel,Dalton,male,45.0,United Kingdom,ECR,AGAINST,Conservative Party
Seb,Dance,male,37.0,United Kingdom,S&D,FOR,Labour Party
Bill,Etheridge,male,49.0,United Kingdom,EFDD,AGAINST,United Kingdom Independence Party
Nigel,Farage,female,54.0,United Kingdom,EFDD,AGAINST,United Kingdom Independence Party
Raymond,Finch,male,55.0,United Kingdom,EFDD,NOT PRESENT,United Kingdom Independence Party
Ashley,Fox,female,49.0,United Kingdom,ECR,FOR,Conservative Party
Nathan,Gill,male,45.0,United Kingdom,EFDD,AGAINST,United Kingdom Independence Party
Daniel,Hannan,male,47.0,United Kingdom,ECR,AGAINST,Conservative Party
Syed,Kamall,female,52.0,United Kingdom,ECR,AGAINST,Conservative Party
Sajjad,Karim,male,48.0,United Kingdom,ECR,FOR,Conservative Party
Wajid,Khan,female,39.0,United Kingdom,S&D,NOT PRESENT,Labour Party
Jude,Kirton-Darling,male,41.0,United Kingdom,S&D,FOR,Labour Party
Alex,Mayer,male,37.0,United Kingdom,S&D,AGAINST,Labour Party
Emma,Mcclarkin,male,40.0,United Kingdom,ECR,FOR,Conservative Party
Clare,Moody,male,53.0,United Kingdom,S&D,FOR,Labour Party
Claude,Moraes,female,53.0,United Kingdom,S&D,FOR,Labour Party
Paul,Nuttall,male,42.0,United Kingdom,EFDD,NOT PRESENT,United Kingdom Independence Party
Patrick,O'Flynn,male,53.0,United Kingdom,EFDD,AGAINST,United Kingdom Independence Party
Rory,Palmer,female,37.0,United Kingdom,S&D,NOT PRESENT,Labour Party
John,Procter,male,52.0,United Kingdom,ECR,NOT PRESENT,Conservative Party
Molly,Scott Cato,female,55.0,United Kingdom,Greens-EFA,AGAINST,Green Party
Siôn,Simon,male,50.0,United Kingdom,S&D,FOR,Labour Party
Alyn,Smith,male,45.0,United Kingdom,Greens-EFA,AGAINST,Scottish National Party
Kay,Swinburne,female,51.0,United Kingdom,ECR,FOR,Conservative Party
Steven,Woolfe,male,51.0,United Kingdom,Non-attached,AGAINST,Independent
